Ville,Type_de_Bien,Titre,Prix,Prix_m2,Surface_m2,Pro_ou_Part,Date_Annonce,URL,Description
Lyon,Maison,Vente Maison à vendre Lyon 5e Arrondissement (69005) 5 pièces 140 m²,795000,5678.571428571428,140.0,Pro,2026-01-08 21:30:00,https://www.leboncoin.fr/ad/ventes_immobilieres/3122728406,"Maison de plain pied - 140m ² Lyon 5, secteur pavillonnaire Chazay/Valdo, proche Point du Jour et toutes commodités, en fond d'impasse au calme, sur ..."
Lyon,Maison,Vente Maison à vendre Lyon 8e Arrondissement (69008) 150 m²,570000,3800.0,150.0,Particulier,2026-01-08 21:30:00,https://gensdeconfiance.com/fr/annonce/vends-maison-6-pieces-4-chambres-150m-350m-de-terrain-lyon-8e-parilly-5eaeb52?utm_source=moteurimmo.fr&utm_medium=partner&utm_campaign=vente-2022,Ma maison est en vente par le biais d'une agence immobilière. Iad France - Gaël Sergere Je vous la partage ici si vous pouvez être ...
Lyon,Maison,Vente Maison à vendre Lyon 8e Arrondissement (69008) 3 pièces 61 m²,335600,5501.639344262295,61.0,Pro,2026-01-08 21:30:00,https://www.green-acres.fr/fr/properties/x/x/Ahfi7z5ilkbdxjgc.htm,M8nmr 3 Pieces Lyon (69008) Livraison : IMMEDIATE Se renseigner pour les remises en cours Les images de publicité ne sont pas contractuelles. La ...
Lyon,Maison,Vente Maison à vendre Lyon 7e Arrondissement (69007) 3 pièces 65 m²,364000,5600.0,65.0,Pro,2026-01-08 21:30:00,https://www.green-acres.fr/fr/properties/x/x/Avtin1thfj0bo9gz.htm,Vdd9v 3 Pieces Lyon (69007) Livraison : IMMEDIATE Se renseigner pour les remises en cours Les images de publicité ne sont pas contractuelles. La ...
Lyon,Maison,Vente Maison à vendre Lyon 3e Arrondissement (69003) 5 pièces 132 m²,950000,7196.969696969697,132.0,Pro,2026-01-08 21:30:00,https://www.maisonsetappartements.fr/ads/4048921,"Située au coeur du quartier prisé de Montchat, dans le 3e arrondissement de Lyon, cette maison de ville en duplex inversé de 132 m² offre un cadre ..."
Lyon,Maison,Vente Maison à vendre Lyon 9e Arrondissement (69009) 4 pièces 109 m²,485000,4449.54128440367,109.0,Pro,2026-01-08 21:30:00,https://www.seloger.com/256798255/detail.htm,"My Cocoon, l'agence aux honoraires fixes de 2% TTC vous présente : Proximité piscine de Vaise, venez découvrir cette belle maison T4 de 110 m2 avec ..."
Lyon,Maison,Vente Maison à vendre Lyon 8e Arrondissement (69008) 3 pièces 73 m²,357000,4890.41095890411,73.0,Pro,2026-01-08 21:30:00,https://www.seloger.com/256678413/detail.htm,"À l'angle de la rue Pierre Delore et de la rue Henri Barbusse, et à 2 pas du Tram T6 arrêt petite Guille, et des commerces. Découvrez cette ..."
Lyon,Maison,Vente Maison à vendre Lyon 4e Arrondissement (69004) 6 pièces 200 m²,1590000,7950.0,200.0,Pro,2026-01-08 21:30:00,https://www.espaces-atypiques.com/ventes/69004-lyon-maison-avec-jardin-et-piscine-en-plein-coeur-de-la-croix-rousse-13696/,"Située dans le quartier de la Croix-Rousse, cette maison des années 50 entièrement rénovée constitue une rareté absolue sur le secteur : un ..."
Lyon,Maison,Vente Maison à vendre Lyon 8e Arrondissement (69008) 4 pièces 127 m²,555000,4370.078740157481,127.0,Pro,2026-01-08 21:30:00,https://www.orpi.com/annonce-vente-maison-t4-lyon-8-69008-5838a364-b4f3-4f12-b267-14f2309ff8f9,"Calme et lumineuse maison de ville avec terrasses, jardin et garage double. LYON 8, Monplaisir Calme et lumineuse maison de ville avec terrasses, ..."
Lyon,Maison,Vente Maison à vendre Lyon 5e Arrondissement (69005) 8 pièces 190 m²,920000,4842.105263157895,190.0,Pro,2026-01-08 21:30:00,https://www.orpi.com/annonce-vente-maison-t8-lyon-5-69005-f1e4bbac-de77-4a4d-866c-d2aaa0bcee49,Superbe maison Sainte Foy avec piscine. Sainte-Foy-lès-Lyon Limite Lyon 5 — Maison d'exception au calme avec vue et piscine Dans un environnement ...
Lyon,Maison,Vente Maison à vendre Lyon 9e Arrondissement (69009) 5 pièces 164 m²,720000,4390.243902439024,164.0,Pro,2026-01-08 21:30:00,https://www.leboncoin.fr/ad/ventes_immobilieres/3111473175,"Entre Histoire et Nature ce Duplex d'Exception sur le Plateau de Saint-Rambert, prend place au sein d'une bâtisse du XIXe siècle classée 'bâtiment ..."
Lyon,Maison,Vente Maison à vendre Lyon 5e Arrondissement (69005) 80 m²,485000,6062.5,80.0,Pro,2026-01-08 21:30:00,https://gensdeconfiance.com/fr/annonce/maisonnette-lyon-5-e224349?utm_source=moteurimmo.fr&utm_medium=partner&utm_campaign=vente-2022,"Lyon 5, secteur pavillonnaire au calme, proche toutes commodités (300 mètres des commerces, du Bus C20 qui desserre Bellecour), maisonnette à ..."
Lyon,Maison,Vente Maison à vendre Lyon 8e Arrondissement (69008) 6 pièces 123 m²,549000,4463.414634146341,123.0,Pro,2026-01-08 21:30:00,https://www.seloger.com/256113771/detail.htm,"MAISON 6 PIÈCES AVEC JARDIN PISCINABLE En vente : découvrez cette maison de 6 pièces de 126 m² à Lyon (69008), rue Victor et Roger Thomas. Elle ..."
