Ville,Type_de_Bien,Titre,Prix,Prix_m2,Surface_m2,Pro_ou_Part,Date_Annonce,URL,Description
Nantes,Maison,Vente Maison à vendre Nantes (44000) 7 pièces 260 m²,2236000,8600.0,260.0,Pro,2025-10-10 21:30:00,https://www.avendrealouer.fr/vente/nantes-44/b-maison/7-pieces/loc-101-20180/fd-3055080225.html,"NOUVEAUTÉ - COTÉ PARTICULIERS NANTES - Au coeur d'un écrin verdoyant, à l'abri des regards, cette propriété d'exception édifiée en 2024 ..."
Nantes,Maison,Vente Maison à vendre Nantes (44000) 6 pièces 151 m²,499800,3309.933774834437,151.0,Pro,2025-10-10 21:30:00,https://www.avendrealouer.fr/vente/nantes-44/b-maison/6-pieces/loc-101-20180/fd-3054882171.html,MAISON CONFORTABLE AVEC PISCINE ET SPA Maison avec piscine et spa offrant de grands volumes et espaces aménagés comprenant : - 3 à 5 chambres selon ...
Nantes,Maison,Vente Maison à vendre Nantes (44000) 7 pièces 142 m²,598000,4211.267605633803,142.0,Particulier,2025-10-10 21:30:00,https://www.leboncoin.fr/ad/ventes_immobilieres/3054843539,"A vendre maison du grand clos Maison de 175 m² au sol avec - 1 séjour salle à manger de 33,5m², double exposition est/ouest - 6 chambres, dont 2 ..."
Nantes,Maison,Vente Maison à vendre Nantes (44000) 3 pièces 58 m²,219000,3775.862068965517,58.0,Particulier,2025-10-10 21:30:00,https://www.ouestfrance-immo.com/immobilier/vente/maison/nantes-44-44109/19189331.htm,"Dans un quartier recherché proche du centre-ville, appartement traversant de 58m2 très lumineux cherche nouveau propriétaire. Quartier Saint ..."
Nantes,Maison,Vente Maison à vendre Nantes (44000) 8 pièces 210 m²,749000,3566.6666666666665,210.0,Pro,2025-10-10 21:30:00,https://www.bienici.com/annonce/ag443328-487680392,NOUVEAUTE Idéalement située entre les quartiers prisés de Saint-Pasquier et Monselet. Maison d'architecte au charme des années 50 bénéficiant ...
Nantes,Maison,Vente Maison à vendre Nantes (44000) 5 pièces 110 m²,526500,4786.363636363636,110.0,Pro,2025-10-10 21:30:00,https://www.leboncoin.fr/ad/ventes_immobilieres/3054110756,"Maison Canclaux/Zola 110m² avec Jardin Sud et garage En exclusivité, Maison à Canclaux Nantes centre avec Jardin et garage. Belle maison du début ..."
Nantes,Maison,Vente Maison à vendre Nantes (44000) 6 pièces 140 m²,850000,6071.428571428572,140.0,Pro,2025-10-10 21:30:00,https://www.leboncoin.fr/ad/ventes_immobilieres/3053689058,"MANIFIQUE MAISON ANCIENNEQUARTIER SAINT PASQUIER, PISCINE,EXPOSITION SUD OUEST, GARAGE DOUBLE L'adresse Calvaire vous présente une magnifique maison ..."
Nantes,Maison,Vente Maison à vendre Nantes (44000) 5 pièces 90 m²,490000,5444.444444444444,90.0,Pro,2025-10-10 21:30:00,https://www.ouestfrance-immo.com/immobilier/vente/maison/nantes-44-44109/19186038.htm,"ZOLA - A proximité de la place ! Au calme de son impasse privée, charmante maison ancienne de 1930 comprenant en Rez de Jardin : salon, 1 chambre, ..."
Nantes,Maison,Vente Maison à vendre Nantes (44000) 4 pièces 91 m²,379000,4164.8351648351645,91.0,Particulier,2025-10-10 21:30:00,https://www.ouestfrance-immo.com/immobilier/vente/maison/nantes-44-44109/19185710.htm,Nantes - Rue des Alouettes (quartier Plessis-Cellier / Chantenay) 91 m² habitables - Parcelle de 678 m² - DPE C (isolation A) Située au fond d'une ...
Nantes,Maison,Vente Maison à vendre Nantes (44000) 5 pièces 106 m²,574800,5422.641509433963,106.0,Pro,2025-10-10 21:30:00,https://www.immobilier.notaires.fr/fr/annonce-immo-detail?idAnnonce=1808322,"Vous rêvez d'espace, de verdure et de calme tout en restant proche des commerces et des transports ? Cette maison est faite pour vous ! Situation ..."
Nantes,Maison,Vente Maison à vendre Nantes (44000) 4 pièces 82 m²,308500,3762.1951219512193,82.0,Pro,2025-10-10 21:30:00,https://immobilier-nantes-ouest-chantenay.nestenn.com/maison-secteur-mairie-de-chantenay-nantes-3-chambres-et-un-bureau-garage-et-espace-exterieur-ref-32781806,"Idéalement située dans le secteur recherché de la Mairie de Chantenay, cette maison fonctionnelle vous offre 3 chambres, un espace extérieur ainsi ..."
Nantes,Maison,Vente Maison à vendre Nantes (44000) 6 pièces 140 m²,850000,6071.428571428572,140.0,Pro,2025-10-10 21:30:00,https://www.paruvendu.fr/immobilier/prestige/maison/1285180467A1KIVHMN000,"L'adresse Calvaire vous présente une magnifique maison à la situation exceptionnelle dans le quartier Saint Pasquier , exposition sud-ouest. Cette ..."
