Ville,Type_de_Bien,Titre,Prix,Prix_m2,Surface_m2,Pro_ou_Part,Date_Annonce,URL,Description
Nice,Maison,Vente Maison à vendre Nice (06000) 8 pièces 190 m²,1495000,7868.421052631579,190.0,Pro,2025-10-10 21:30:00,https://www.bienici.com/annonce/guy-hoquet-immo-facile-7390064,"Dans une rue paisible du Parc Impérial, à l'écart de l'agitation urbaine, cette maison des années 30 entièrement rénovée conjugue caractère ..."
Nice,Maison,Vente Maison à vendre Nice (06000) 4 pièces 162 m²,5900000,36419.75308641976,162.0,Pro,2025-10-10 21:30:00,https://www.residences-immobilier.com/fr/06/annonce-vente-maison-nice-3900895.html,"Situation exceptionelle directement devant le Château de l'Anglais avec des vues extraordinaires sur la plage de Coco Beach, le Port et la ..."
Nice,Maison,Vente Maison à vendre Nice (06000) 5 pièces 153 m²,990000,6470.588235294118,153.0,Pro,2025-10-10 21:30:00,https://www.bienici.com/annonce/hektor-agence-du-centre-nice-475,"L'Agence du Centre vous présente la Villa Timana, une propriété de caractère perchée en position dominante, offrant un panorama unique sur le ..."
Nice,Maison,Vente Maison à vendre Nice (06000) 5 pièces 190 m²,820000,4315.789473684211,190.0,Pro,2025-10-10 21:30:00,https://www.maisonsetappartements.fr/ads/3899012,"Situé au vieux chemin de Crémat, dans une impasse au calme absolu, sur une parcelle de 1 500 m², nous vous proposons cette opportunité coup de ..."
Nice,Maison,Vente Maison à vendre Nice (06000) 5 pièces 164 m²,820000,5000.0,164.0,Pro,2025-10-10 21:30:00,https://www.seloger.com/250421521/detail.htm,"OPPORTUNITÉ - Ensemble Immobilier - Maison - Nice Crémat Situé au vieux chemin de Crémat, dans une impasse au calme absolu, sur une parcelle de 1 ..."
Nice,Maison,Vente Maison à vendre Nice (06000) 5 pièces 127 m²,699900,5511.023622047244,127.0,Pro,2025-10-10 21:30:00,https://www.seloger.com/250418663/detail.htm,"Villa - Charme & Confort - Nice / Crémat Située au vieux chemin de Crémat, dans une impasse au calme absolu, cette villa de charme d'environ 127 ..."
Nice,Maison,Vente Maison à vendre Nice (06000) 8 pièces 192 m²,820000,4270.833333333333,192.0,Pro,2025-10-10 21:30:00,https://www.bienici.com/annonce/century-21-202_3241_2417,"À VENDRE MAISON INDIVIDUELLE AVEC PISCINE NICE Château de Crémat Située dans un quartier résidentiel prisé de Nice, au pied du Château de ..."
Nice,Maison,Vente Maison à vendre Nice (06000) 4 pièces 180 m²,692000,3844.444444444444,180.0,Pro,2025-10-10 21:30:00,https://www.bienici.com/annonce/hektor-interimmobilier-34135,"NICE NORD, au coeur du quartier ST-SYLVESTRE, idéalement située proche école,commerce,et bus, dans une maison individuelle , 2 MAGASINS + 4 grandes ..."
Nice,Maison,Vente Maison à vendre Nice (06000) 192 m²,874900,4556.770833333333,192.0,Pro,2025-10-10 21:30:00,https://www.century21.fr/trouver_logement/detail/14645441280/,"À VENDRE MAISON INDIVIDUELLE AVEC PISCINE NICE Château de Crémat Située dans un quartier résidentiel prisé de Nice, au pied du Château de ..."
Nice,Maison,Vente Maison à vendre Nice (06000) 12 pièces 627 m²,3200000,5103.668261562999,627.0,Pro,2025-10-10 21:30:00,https://www.green-acres.fr/fr/properties/x/x/A297828u7ro9gf2g.htm,"Nice Gairaut demeure niçoise du Xix? siècle avec vue mer panoramique Située au coeur du quartier résidentiel recherché de Gairaut à Nice, cette ..."
Nice,Maison,Vente Maison à vendre Nice (06000) 8 pièces 225 m²,1254000,5573.333333333333,225.0,Pro,2025-10-10 21:30:00,https://www.fnaim.fr/annonce-immobiliere/52695492/17-acheter-maison-nice-06000.htm,"A40000ATB06 - NICE - SECTEUR BELLET - DEUX VILLAS AVEC TERRAIN 12 300 m². Une opportunité rare dans un écrin de verdure, à seulement 10 minutes de ..."
Nice,Maison,Vente Maison à vendre Nice (06000) 6 pièces 160 m²,1850000,11562.5,160.0,Pro,2025-10-10 21:30:00,https://www.seloger.com/250187305/detail.htm,"De par sa localisation au Mont Boron, colline de prestige située à l'Est de Nice, célèbre pour ses belles maisons et espaces verts, proche du Port ..."
Nice,Maison,Vente Maison à vendre Nice (06000) 5 pièces 120 m²,898000,7483.333333333333,120.0,Pro,2025-10-10 21:30:00,https://www.bienici.com/annonce/ag440414-489047582,"Située au sein d'un domaine privé et sécurisé, cette élégante villa de 5 pièces de 120 m² allie confort moderne, prestations haut de gamme et ..."
Nice,Maison,Vente Maison à vendre Nice (06000) 5 pièces 129 m²,610000,4728.682170542636,129.0,Pro,2025-10-10 21:30:00,https://www.bellesdemeures.com/annonces/vente/tt-2-tb-2-pl-48587/250128829/,"EXCLUSIVITE Situé à Nice sur le haut du Jardin d'Estienne d'Orves et son environnement résiedentiel avec les transports à proximité, charmante ..."
Nice,Maison,Vente Maison à vendre Nice (06000) 6 pièces 210 m²,1655000,7880.952380952381,210.0,Pro,2025-10-10 21:30:00,https://www.leboncoin.fr/ad/ventes_immobilieres/3058531190,"Exclusivité - Villa 210 m² avec piscine et vue mer - Nice Corniche Fleurie Dans un domaine sécurisé et au calme, magnifique villa familiale de 210 ..."
Nice,Maison,Vente Maison à vendre Nice (06000) 9 pièces 217 m²,1000000,4608.294930875576,217.0,Pro,2025-10-10 21:30:00,https://www.bienici.com/annonce/ag065872-481446707,"Maison familiale avec vue panoramique - Nice Grande Corniche Sur les hauteurs de Nice, dans le secteur prisé de la Grande Corniche, découvrez cette ..."
Nice,Maison,Vente Maison à vendre Nice (06000) 5 pièces 190 m²,580000,3052.6315789473683,190.0,Pro,2025-10-10 21:30:00,https://www.leboncoin.fr/ad/ventes_immobilieres/3058254641,"L'office notarial CHAMPAGNE et associé, SCP vous propose : Maison / villa à vendre en Immo-interactif - - - - - - - - - - - - - - - - - - - - - ..."
Nice,Maison,Vente Maison à vendre Nice (06000) 5 pièces 123 m²,2155000,17520.325203252032,123.0,Pro,2025-10-10 21:30:00,https://www.adaptimmobilier.com/fr/detail.htm?cle=740281231,Roof top de 4 chambres et terrasse exceptionnelle de 303 m² expo SUD & EST avec une vue magnifique sur la mer ! Le domaine de cette résidence ...
Nice,Maison,Vente Maison à vendre Nice (06000) 4 pièces 180 m²,660000,3666.6666666666665,180.0,Pro,2025-10-10 21:30:00,https://www.seloger.com/249978983/detail.htm,"EXCLUSIVITÉ Proche Saint Sylvestre, maison de 180m2 environ de surface utile. construite sur une parcelle de 400m2 sur trois niveaux. Rez-de-jardin: ..."
